profile_id,latitude,longitude,time,depth_min,depth_max,temperature_avg,salinity_avg,pressure_avg
R15853_001,-5.979,-4.419,1997-08-17 13:07:53,484.3173074355492,484.3173074355492,9.306307678039257,,484.3173074355492
R15853_001,-5.979,-4.419,1997-08-17 13:07:53,484.3173074355492,484.3173074355492,9.306307678039257,,484.3173074355492
R15853_001,-5.979,-4.419,1997-08-17 13:07:53,484.3173074355492,484.3173074355492,9.306307678039257,,484.3173074355492
R15853_001,-5.979,-4.419,1997-08-17 13:07:53,484.3173074355492,484.3173074355492,9.306307678039257,,484.3173074355492
