profile_id,latitude,longitude,time,depth_min,depth_max,temperature_avg,salinity_avg,pressure_avg
R15854_001,-6.0,-10.16,1997-08-16 02:16:05,481.48839267662595,481.48839267662595,9.632839271000453,,481.48839267662595
R15854_001,-6.0,-10.16,1997-08-16 02:16:05,481.48839267662595,481.48839267662595,9.632839271000453,,481.48839267662595
R15854_001,-6.0,-10.16,1997-08-16 02:16:05,481.48839267662595,481.48839267662595,9.632839271000453,,481.48839267662595
R15854_001,-6.0,-10.16,1997-08-16 02:16:05,481.48839267662595,481.48839267662595,9.632839271000453,,481.48839267662595
