profile_id,latitude,longitude,time,depth_min,depth_max,temperature_avg,salinity_avg,pressure_avg
R15855_001,-5.894,6.978,1997-08-20 12:33:55,491.944859772085,491.944859772085,9.344327093284821,,491.944859772085
R15855_001,-5.894,6.978,1997-08-20 12:33:55,491.944859772085,491.944859772085,9.344327093284821,,491.944859772085
R15855_001,-5.894,6.978,1997-08-20 12:33:55,491.944859772085,491.944859772085,9.344327093284821,,491.944859772085
R15855_001,-5.894,6.978,1997-08-20 12:33:55,491.944859772085,491.944859772085,9.344327093284821,,491.944859772085
