profile_id,latitude,longitude,time,depth_min,depth_max,temperature_avg,salinity_avg,pressure_avg
R15819_001,-5.956,-19.398,1997-08-13 13:55:20,498.9027277426286,498.9027277426286,9.959609066356313,,498.9027277426286
R15819_001,-5.956,-19.398,1997-08-13 13:55:20,498.9027277426286,498.9027277426286,9.959609066356313,,498.9027277426286
R15819_001,-5.956,-19.398,1997-08-13 13:55:20,498.9027277426286,498.9027277426286,9.959609066356313,,498.9027277426286
R15819_001,-5.956,-19.398,1997-08-13 13:55:20,498.9027277426286,498.9027277426286,9.959609066356313,,498.9027277426286
